time,q1,q2,dq1,dq2,tau1,tau2
10.957,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.967,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.977,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.987,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
10.997,-0.031783,0.073284,-0.021978,-0.007326,0.0,1.602956
11.007,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.017,-0.031783,0.073284,-0.021978,-0.007326,0.0,1.602956
11.027,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.037,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.047,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.057,-0.031687,0.073284,0.007326,-0.007326,0.0,1.602956
11.067,-0.031687,0.073284,-0.021978,-0.007326,0.0,1.602956
11.077,-0.031687,0.073284,0.007326,-0.007326,0.0,1.602956
11.087,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.097,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.107,-0.031783,0.073284,-0.021978,-0.007326,0.0,1.602956
11.117,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.127,-0.031783,0.073284,-0.021978,-0.007326,0.0,1.602956
11.137,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.147,-0.031783,0.073284,0.007326,-0.007326,0.0,1.602956
11.157,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.167,-0.031783,0.073284,0.007326,-0.007326,0.0,1.602956
11.177,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.187,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.197,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.207,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.217,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.227,-0.031783,0.073284,0.007326,-0.007326,0.0,1.602956
11.237,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.247,-0.031687,0.073284,0.007326,-0.007326,0.0,1.602956
11.257,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.267,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.277,-0.031783,0.073284,0.007326,-0.007326,0.0,1.602956
11.287,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.297,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.307,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.317,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.327,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.337,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.347,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.357,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.367,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.377,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.388,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.398,-0.031687,0.073284,0.007326,-0.007326,0.0,1.602956
11.408,-0.031783,0.073284,-0.021978,-0.007326,0.0,1.602956
11.418,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.428,-0.031687,0.073284,-0.007326,-0.007326,0.0,1.602956
11.438,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.448,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.458,-0.031687,0.073284,0.007326,-0.007326,0.0,1.602956
11.468,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.478,-0.031687,0.073284,0.007326,-0.007326,0.0,1.602956
11.488,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.498,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.508,-0.031687,0.073284,0.007326,-0.007326,0.0,1.602956
11.518,-0.031783,0.073284,0.007326,-0.007326,0.0,1.602956
11.528,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.538,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.548,-0.031783,0.073284,-0.021978,-0.007326,0.0,1.602956
11.558,-0.031783,0.073284,-0.021978,-0.007326,0.0,1.602956
11.568,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.578,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.588,-0.031783,0.073284,0.007326,-0.007326,0.0,1.602956
11.598,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.608,-0.031783,0.073284,-0.021978,-0.007326,0.0,1.602956
11.618,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.628,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.638,-0.031783,0.073284,-0.021978,-0.007326,0.0,1.602956
11.648,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.658,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.668,-0.031687,0.073284,0.007326,-0.007326,0.0,1.602956
11.678,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.688,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.698,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.708,-0.031783,0.073284,0.007326,-0.007326,0.0,1.602956
11.718,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.728,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.738,-0.031783,0.073284,0.007326,-0.007326,0.0,1.602956
11.748,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.758,-0.031687,0.073284,-0.007326,-0.007326,0.0,1.602956
11.768,-0.031687,0.073284,0.007326,-0.007326,0.0,1.602956
11.778,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.788,-0.031783,0.073284,-0.021978,-0.007326,0.0,1.602956
11.798,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.808,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.818,-0.031687,0.073284,-0.007326,-0.007326,0.0,1.602956
11.828,-0.031783,0.073284,-0.021978,-0.007326,0.0,1.602956
11.838,-0.031687,0.073284,0.007326,-0.007326,0.0,1.602956
11.848,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.858,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.868,-0.031687,0.073284,0.021978,-0.007326,0.0,1.602956
11.878,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.888,-0.031783,0.073284,-0.021978,-0.007326,0.0,1.602956
11.898,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.908,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.918,-0.031783,0.073284,-0.021978,-0.007326,0.0,1.602956
11.928,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.938,-0.031783,0.073284,-0.021978,-0.007326,0.0,1.602956
11.948,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.958,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.968,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.978,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.988,-0.031783,0.073284,-0.007326,-0.007326,0.0,1.602956
11.998,-0.031687,0.073284,0.007326,-0.007326,0.0,1.602956
13.508,-0.032166,0.171364,-0.007326,-0.007326,0.0,1.718134
13.518,-0.032166,0.171364,-0.007326,-0.007326,0.0,1.718134
13.528,-0.032166,0.171364,-0.007326,-0.007326,0.0,1.718134
13.538,-0.032166,0.171364,-0.007326,-0.007326,0.0,1.718134
13.548,-0.032166,0.171364,-0.007326,-0.007326,0.0,1.718134
13.558,-0.032166,0.171364,-0.007326,-0.007326,0.0,1.718134
13.568,-0.032166,0.171364,0.007326,-0.007326,0.0,1.718134
13.578,-0.03207,0.171364,0.007326,-0.007326,0.0,1.718134
13.588,-0.032166,0.171364,-0.021978,-0.007326,0.0,1.718134
13.598,-0.032166,0.171364,-0.021978,-0.007326,0.0,1.718134
13.608,-0.032166,0.171364,0.007326,-0.007326,0.0,1.718134
13.618,-0.032166,0.171364,-0.007326,-0.007326,0.0,1.718134
13.628,-0.032166,0.171364,0.007326,-0.007326,0.0,1.718134
13.638,-0.03207,0.171364,0.007326,-0.007326,0.0,1.718134
13.648,-0.032166,0.171364,-0.007326,-0.007326,0.0,1.718134
13.658,-0.032166,0.171364,-0.021978,-0.007326,0.0,1.718134
13.668,-0.032166,0.171364,-0.021978,-0.007326,0.0,1.718134
13.678,-0.032166,0.171364,-0.007326,-0.007326,0.0,1.718134
13.688,-0.032166,0.171364,0.007326,-0.007326,0.0,1.718134
13.698,-0.032166,0.171364,-0.007326,-0.007326,0.0,1.718134
13.708,-0.032166,0.171364,0.007326,-0.007326,0.0,1.718134
13.718,-0.032166,0.171364,0.007326,-0.007326,0.0,1.718134
13.728,-0.032166,0.171364,-0.021978,-0.007326,0.0,1.718134
13.738,-0.032166,0.171364,-0.021978,-0.007326,0.0,1.718134
13.748,-0.032166,0.171364,-0.021978,-0.007326,0.0,1.718134
13.758,-0.032166,0.171364,-0.021978,-0.007326,0.0,1.718134
13.768,-0.03207,0.171364,0.007326,-0.007326,0.0,1.718134
13.778,-0.032166,0.171364,0.007326,-0.007326,0.0,1.718134
13.788,-0.032166,0.171364,-0.007326,-0.007326,0.0,1.718134
13.798,-0.032166,0.171364,-0.007326,-0.007326,0.0,1.718134
13.808,-0.032262,0.171364,-0.021978,-0.007326,0.0,1.718134
13.818,-0.032166,0.171364,-0.007326,-0.007326,0.0,1.718134
13.828,-0.032166,0.171364,-0.007326,-0.007326,0.0,1.718134
13.838,-0.032166,0.171364,-0.021978,-0.007326,0.0,1.718134
13.848,-0.032166,0.171364,-0.007326,-0.007326,0.0,1.718134
13.858,-0.032166,0.171364,-0.021978,-0.007326,0.0,1.718134
13.868,-0.032262,0.171364,-0.021978,-0.007326,0.0,1.718134
13.878,-0.032166,0.171364,-0.007326,-0.007326,0.0,1.718134
13.888,-0.032166,0.171364,-0.007326,-0.007326,0.0,1.718134
13.898,-0.032166,0.171364,-0.007326,-0.007326,0.0,1.718134
13.908,-0.032166,0.171364,0.007326,-0.007326,0.0,1.718134
13.918,-0.032166,0.171364,0.007326,-0.007326,0.0,1.718134
13.928,-0.032166,0.171364,-0.007326,-0.007326,0.0,1.718134
13.938,-0.032166,0.171364,0.007326,-0.007326,0.0,1.718134
13.948,-0.032166,0.171364,-0.007326,-0.007326,0.0,1.718134
13.958,-0.032166,0.171364,0.007326,-0.007326,0.0,1.718134
13.968,-0.032166,0.171364,-0.007326,-0.007326,0.0,1.718134
13.978,-0.032166,0.171364,-0.021978,-0.007326,0.0,1.718134
13.988,-0.032166,0.171364,0.007326,-0.007326,0.0,1.718134
13.998,-0.032166,0.171364,-0.007326,-0.007326,0.0,1.718134
14.008,-0.03207,0.171364,0.007326,-0.007326,0.0,1.718134
14.018,-0.032166,0.171364,-0.007326,-0.007326,0.0,1.718134
14.028,-0.032166,0.171364,-0.007326,-0.007326,0.0,1.718134
14.038,-0.032262,0.171364,-0.007326,-0.007326,0.0,1.718134
14.048,-0.032166,0.171364,-0.007326,-0.007326,0.0,1.718134
